source,target,
4752,6511,
4752,4866,
4752,6818,
4753,6771,
4753,6459,
4754,6530,
4754,5539,
4754,7595,
4754,6188,
4755,7370,
4756,9477,
4756,10069,
4757,7209,
4757,5522,
4757,7065,
4757,10070,
4757,6181,
4757,10071,
4757,6426,
4757,6413,
4757,6845,
4757,4817,
4757,4778,
4758,10072,
4758,5845,
4758,5025,
4758,7194,
4758,4918,
4758,10073,
4758,6538,
4758,10074,
4758,5466,
4758,6437,
4758,6975,
4758,6038,
4759,7323,
4760,9805,
4761,7423,
4762,8165,
4762,8166,
4763,9104,
4764,7325,
4765,10075,
4765,5451,
4766,7147,
4766,7149,
4766,6523,
4766,4772,
4766,6296,
4767,7322,
4767,6251,
4767,7305,
4767,4880,
4768,6521,
4769,5726,
4769,4797,
4769,6299,
4769,9311,
4769,10076,
4770,7978,
4771,7350,
4772,7147,
4772,6523,
4773,8872,
4774,7266,
4775,7209,
4776,10077,
4777,6470,
4778,6137,
4779,5451,
4780,7211,
4780,7528,
4780,6117,
4780,6163,
4780,8186,
4780,6459,
4780,9199,
4780,6868,
4781,9090,
4782,6624,
4783,8604,
4784,6145,
4784,6989,
4784,6114,
4784,4801,
4784,6381,
4785,4812,
4786,8978,
4786,10078,
4786,6280,
4787,9751,
4788,5136,
4789,7172,
4790,6299,
4791,9594,
4792,10079,
4793,6255,
4794,9718,
4795,6770,
4795,6933,
4795,10080,
4796,4993,
4797,5985,
4798,5713,
4799,5729,
4800,6487,
4800,8023,
4801,4841,
4801,6145,
4801,6989,
4801,6114,
4801,6044,
4801,6381,
4802,8023,
4803,10081,
4803,6640,
4804,9059,
4805,6485,
4806,5042,
4806,7306,
4806,7323,
4807,6322,
4808,9448,
4809,8599,
4809,7264,
4809,6487,
4809,6038,
4810,7233,
4811,5891,
4811,10082,
4812,6468,
4813,6489,
4813,9498,
4814,5985,
4814,10083,
4815,4838,
4815,7113,
4815,7414,
4816,5563,
4817,10084,
4817,6452,
4817,8760,
4818,8808,
4819,10085,
4820,4909,
4821,6052,
4821,8915,
4821,5205,
4821,7196,
4821,7450,
4821,8860,
4822,5460,
4822,6097,
4822,5888,
4822,4852,
4822,6456,
4822,4901,
4822,7352,
4823,6756,
4823,7549,
4823,5612,
4823,7145,
4823,5636,
4823,6925,
4823,7132,
4823,6795,
4823,5067,
4823,5530,
4824,9046,
4824,10086,
4825,10087,
4826,7397,
4827,6136,
4827,8891,
4828,4855,
4828,7260,
4828,9076,
4828,6070,
4828,7151,
4829,5869,
4830,10068,
4831,7456,
4831,5258,
4832,5143,
4833,8830,
4833,8008,
4834,6536,
4834,10088,
4834,10089,
4835,10090,
4835,5297,
4836,6545,
4836,6490,
4837,6835,
4837,6689,
4838,5407,
4838,10091,
4838,6492,
4838,7330,
4838,7113,
4839,5424,
4839,6021,
4840,7697,
4841,5710,
4841,6145,
4841,6989,
4841,6114,
4841,9932,
4841,6044,
4841,8349,
4842,7339,
4842,8469,
4842,10092,
4842,7302,
4842,6137,
4842,10093,
4843,9954,
4844,5816,
4845,7102,
4846,7237,
4847,6131,
4848,9022,
4848,8127,
4848,6696,
4849,10094,
4849,6377,
4849,9375,
4850,10095,
4851,5407,
4851,8638,
4852,5460,
4852,6097,
4852,5888,
4852,5910,
4852,6456,
4852,4901,
4852,7352,
4853,5153,
4854,6933,
4855,6070,
4855,8378,
4855,7151,
4855,6363,
4855,7261,
4856,7569,
4857,5286,
4857,4868,
4858,7340,
4859,6127,
4860,6702,
4861,6331,
4861,10096,
4861,7383,
4862,5869,
4862,6099,
4862,6464,
4862,10097,
4862,9074,
4862,6745,
4862,5605,
4862,6656,
4862,5849,
4863,5214,
4864,9075,
4865,6468,
4866,6315,
4866,5346,
4866,6511,
4866,5689,
4866,5804,
4866,6496,
4866,6818,
4867,10098,
4868,6199,
4869,7339,
4870,7082,
4871,8744,
4871,10099,
4871,7237,
4871,10100,
4872,5821,
4873,5824,
4874,10101,
4875,9095,
4875,9930,
4876,4913,
4877,10102,
4877,7370,
4878,7325,
4879,5993,
4880,7322,
4880,9055,
4880,6251,
4880,8694,
4880,7021,
4881,7746,
4882,6699,
4882,6185,
4882,9197,
4882,7210,
4882,4927,
4883,5254,
4884,5907,
4885,7461,
4886,5664,
4886,6085,
4887,5951,
4888,7742,
4889,7383,
4890,6429,
4890,6039,
4890,5475,
4890,6638,
4890,6069,
4890,7015,
4890,6754,
4890,6049,
4890,7102,
4890,7287,
4890,5915,
4890,7252,
4890,7106,
4891,6120,
4892,7592,
4892,10103,
4892,9339,
4893,8830,
4894,6468,
4895,9798,
4896,7370,
4896,8986,
4896,7172,
4897,6123,
4897,9100,
4898,5903,
4899,6551,
4899,6745,
4899,4905,
4899,6487,
4899,6769,
4899,8761,
4899,7263,
4900,6390,
4901,5460,
4901,6097,
4901,5888,
4901,5910,
4901,6456,
4901,7352,
4902,6099,
4903,6933,
4904,6150,
4905,7263,
4906,9215,
4906,7530,
4907,7322,
4907,6251,
4907,7021,
4907,6908,
4908,8818,
4908,7448,
4909,7088,
4909,4925,
4909,6970,
4910,6210,
4910,6163,
4911,7486,
4912,6258,
4912,7181,
4912,5533,
4912,7726,
4913,5872,
4913,7316,
4913,8241,
4913,7231,
4913,6745,
4913,7287,
4913,6427,
4913,6878,
4914,5020,
4914,9772,
4915,6658,
4916,7137,
4916,10104,
4917,4993,
4918,6538,
4918,6975,
4919,7325,
4920,8462,
4921,6568,
4921,9769,
4921,7761,
4922,7137,
4922,6846,
4922,5665,
4922,5372,
4922,5928,
4923,10105,
4923,5305,
4924,10106,
4925,7088,
4926,9622,
4927,5370,
4927,10107,
4928,6979,
4929,6330,
4929,7181,
4929,7267,
4929,6007,
4929,6990,
4929,7318,
4929,6609,
4929,5865,
4930,7122,
4930,5664,
4930,7177,
4930,7580,
4930,6109,
4930,6085,
4931,7066,
4931,5802,
4931,7117,
4931,7698,
4931,6756,
4931,6885,
4931,4977,
4931,5346,
4931,6850,
4931,7063,
4931,5014,
4931,7145,
4931,5849,
4931,6934,
4931,5262,
4931,6944,
4931,7052,
4931,7033,
4931,5545,
4931,6925,
4931,5530,
4931,5926,
4932,5193,
4933,6656,
4934,10108,
4934,6706,
4934,10109,
4934,8408,
4934,7169,
4934,7009,
4935,8257,
4935,5352,
4935,6656,
4936,10110,
4936,5185,
4936,4998,
4936,5232,
4937,7107,
4937,7137,
4937,7076,
4937,5342,
4937,6883,
4937,5213,
4937,5127,
4938,5757,
4938,7605,
4938,6569,
4938,5731,
4938,5298,
4938,5570,
4938,5225,
4938,5336,
4938,7130,
4938,6656,
4938,6864,
4938,7000,
4938,5836,
4938,7068,
4938,8034,
4938,7174,
4938,5125,
4938,6860,
4939,5585,
4939,5684,
4939,9557,
4940,8326,
4940,5543,
4941,9661,
4941,6487,
4941,9913,
4942,8498,
4943,8325,
4944,7262,
4944,6951,
4944,5852,
4944,6103,
4944,6509,
4944,8891,
4945,6732,
4945,6924,
4945,6924,
4946,5664,
4947,5843,
4947,8005,
4947,8084,
4948,5395,
4948,5720,
4949,5426,
4949,6120,
4949,9677,
4950,6721,
4951,7370,
4952,5313,
4952,6656,
4952,5757,
4952,5945,
4952,6569,
4952,5570,
4952,5336,
4952,7130,
4952,10111,
4952,6884,
4952,6657,
4952,5528,
4952,6766,
4952,7101,
4952,7174,
4952,5585,
4952,5232,
4952,6873,
4952,7303,
4952,7114,
4952,7310,
4952,5544,
4952,5279,
4952,6704,
4952,5352,
4952,5219,
4952,6567,
4952,6319,
4952,5390,
4952,5684,
4952,5225,
4952,7094,
4952,6875,
4952,5302,
4952,5419,
4952,6769,
4952,6864,
4952,7103,
4952,5836,
4952,6758,
4952,5321,
4952,5550,
4952,6860,
4952,6946,
4952,6629,
4952,7119,
4952,5928,
4952,6986,
4952,7160,
4953,6681,
4954,5497,
4954,5032,
4954,6744,
4955,9216,
4955,6059,
4956,5154,
4956,7067,
4956,7012,
4956,5777,
4957,8535,
4958,9350,
4958,6734,
4958,10112,
4959,7298,
4960,7613,
4961,8660,
4962,10113,
4963,7888,
4963,7112,
4963,6706,
4963,5714,
4963,5449,
4963,8308,
4963,6948,
4963,7074,
4963,6336,
4963,7169,
4964,5534,
4964,5414,
4964,5894,
4964,5313,
4964,7204,
4964,6846,
4964,10114,
4965,7821,
4966,5849,
4967,8232,
4967,6202,
4968,5829,
4969,5205,
4969,7749,
4969,7750,
4969,7216,
4969,5620,
4970,8410,
4971,5160,
4972,7700,
4973,7652,
4974,7006,
4974,5633,
4974,5584,
4975,7141,
4975,9256,
4975,7858,
4975,6556,
4975,7856,
4975,5908,
4975,7861,
4976,6325,
4977,6850,
4977,7145,
4977,7019,
4977,5849,
4977,5802,
4977,7117,
4977,7698,
4977,6756,
4977,6885,
4977,5346,
4977,5229,
4977,7063,
4977,6934,
4977,5262,
4977,6944,
4977,4995,
4977,7052,
4977,7033,
4977,6925,
4977,5530,
4977,5926,
4978,10115,
4978,5258,
4979,5893,
4980,6322,
4981,10116,
4981,6916,
4981,8093,
4981,7920,
4982,5170,
4983,5216,
4983,6597,
4983,8373,
4983,5630,
4984,6620,
4984,8660,
4984,10117,
4984,10118,
4985,6756,
4985,5954,
4985,6248,
4986,5824,
4987,8029,
4987,8031,
4988,7159,
4989,5427,
4989,7868,
4989,10119,
4990,5864,
4991,8766,
4992,6492,
4992,7330,
4993,9985,
4993,6382,
4993,6724,
4993,5993,
4993,10120,
4993,7787,
4993,5358,
4993,6578,
4993,8146,
4993,10121,
4993,8959,
4993,7469,
4993,10122,
4993,5046,
4993,5319,
4993,5862,
4993,5849,
4993,7270,
4993,7298,
4994,7090,
4995,7698,
4995,6944,
4995,5545,
4996,5069,
4996,6000,
4996,5740,
4996,6573,
4996,5884,
4997,7006,
4997,6775,
4997,5475,
4997,5019,
4997,5700,
4997,5367,
4997,6606,
4997,6840,
4997,7298,
4997,6672,
4997,6744,
4997,7821,
4997,6556,
4997,6700,
4997,10123,
4998,7185,
4998,6540,
4998,7621,
4998,5244,
4998,5979,
4998,6917,
4998,5185,
4999,10124,
4999,6052,
4999,10125,
4999,8321,
5000,6943,
5000,7434,
5001,5393,
5001,6579,
5002,10126,
5003,10127,
5003,5633,
5003,8263,
5003,9560,
5003,10128,
5003,10129,
5004,10130,
5004,6951,
5004,10131,
5004,6964,
5004,10132,
5004,10133,
5005,9402,
5006,10134,
5006,8487,
5006,6650,
5006,5654,
5007,5998,
5007,8644,
5007,5455,
5008,6179,
5009,7777,
5009,10135,
5010,5564,
5010,7078,
5011,6242,
5011,6576,
5011,7045,
5011,6218,
5011,5558,
5012,9669,
5013,9238,
5013,5806,
5013,5607,
5013,8082,
5013,7801,
5013,5018,
5013,5628,
5013,5680,
5013,5178,
5013,5425,
5014,7066,
5014,5802,
5014,7117,
5014,7698,
5014,5346,
5014,7063,
5014,7019,
5014,5262,
5014,6944,
5014,7033,
5014,5545,
5014,5926,
5015,5999,
5015,10136,
5016,6656,
5017,5112,
5017,5687,
5017,8634,
5017,8975,
5018,6592,
5018,7801,
5018,5628,
5018,5607,
5018,5178,
5019,6763,
5019,7856,
5019,8055,
5019,10137,
5019,7821,
5020,9772,
5020,5685,
5020,5301,
5021,9430,
5021,9431,
5022,6041,
5023,7218,
5024,5403,
5024,5629,
5024,5682,
5024,10138,
5024,10139,
5025,6743,
5025,7194,
5025,7092,
5025,6538,
5025,6437,
5025,6975,
5025,7263,
5026,8012,
5027,6195,
5028,8491,
5029,7830,
5030,7510,
5031,7006,
5031,10140,
5031,5955,
5031,5301,
5031,5095,
5032,6744,
5033,8627,
5034,5157,
5035,10133,
5036,5994,
5037,7383,
5038,6749,
5039,5160,
5040,5564,
5040,5090,
5040,5694,
5040,6802,
5040,7081,
5040,7626,
5041,9786,
5042,7123,
5042,7308,
5042,7374,
5042,5513,
5042,7328,
5042,6079,
5042,7154,
5042,6175,
5042,7167,
5042,5721,
5042,6182,
5043,7796,
5044,7828,
5044,10141,
5044,6640,
5045,9678,
5045,7586,
5046,10142,
5046,6933,
5047,10143,
5048,5963,
5049,7510,
5050,6720,
5050,5652,
5050,7286,
5050,7586,
5050,6709,
5051,5598,
5052,7895,
5053,7322,
5053,6251,
5053,7305,
5053,6908,
5054,5650,
5054,5122,
5055,10144,
5055,10145,
5056,8074,
5056,6588,
5056,5622,
5057,5299,
5057,8494,
5058,7397,
5059,10146,
5059,10147,
5059,7191,
5059,10148,
5059,10149,
5059,6352,
5059,7215,
5059,7949,
5059,6140,
5060,10150,
5061,6529,
5061,9082,
5061,6092,
5062,6720,
5062,5652,
5062,10151,
5063,5412,
5063,6848,
5063,5235,
5063,6769,
5063,6791,
5063,7003,
5063,5621,
5063,6786,
5063,7062,
5064,6697,
5065,5778,
5065,5467,
5065,6625,
5065,5503,
5065,5154,
5065,5484,
5065,5881,
5065,5599,
5065,5790,
5066,5815,
5067,7333,
5067,6756,
5067,5612,
5067,6850,
5067,5229,
5067,7145,
5067,5849,
5067,6925,
5067,6451,
5067,7132,
5067,6795,
5067,5545,
5067,5530,
5067,10152,
5068,5860,
5068,6252,
5069,7845,
5069,7901,
5069,5242,
5069,6000,
5069,5870,
5069,6909,
5069,6573,
5069,7846,
5069,5959,
5069,5740,
5069,5884,
5070,7719,
5071,7130,
5072,7136,
5072,10112,
5072,9350,
5073,5616,
5074,7453,
5074,5122,
5074,7139,
5074,6008,
5075,6824,
5076,6861,
5077,6650,
5078,9728,
5078,8791,
5078,5174,
5079,10153,
5080,6961,
5081,9636,
5082,5547,
5082,5816,
5082,7163,
5082,7339,
5082,7316,
5083,5768,
5084,8831,
5085,8257,
5085,10154,
5086,6220,
5086,7370,
5086,5592,
5086,5882,
5086,10155,
5086,6458,
5087,7888,
5088,6739,
5088,6988,
5088,5485,
5088,5598,
5088,7659,
5088,6860,
5088,6931,
5088,6556,
5089,5817,
5089,7815,
5089,6778,
5089,7589,
5090,5694,
5090,6802,
5090,7081,
5090,5564,
5090,7626,
5090,7078,
5090,6804,
5091,10156,
5091,10157,
5092,5851,
5093,9335,
5094,6751,
5095,10158,
5096,7370,
5097,6656,
5098,7796,
5098,10159,
5099,10160,
5099,7087,
5099,7749,
5099,8206,
5100,7182,
5101,10079,
5101,5938,
5102,8050,
5103,6531,
5103,6509,
5104,6856,
5105,6570,
5105,8040,
5106,5751,
5107,5711,
5108,6933,
5109,7025,
5110,9277,
5110,5482,
5110,5920,
5110,6961,
5110,5445,
5110,7058,
5110,7161,
5110,5236,
5110,8376,
5110,6992,
5110,5485,
5110,5304,
5110,5629,
5110,6799,
5110,7180,
5110,5730,
5110,5950,
5110,5774,
5110,7103,
5110,6860,
5110,10161,
5110,6556,
5110,7641,
5110,5428,
5111,8257,
5111,6997,
5111,6976,
5111,6954,
5112,5687,
5112,8634,
5113,7916,
5113,5560,
5113,6684,
5113,7075,
5114,10162,
5114,8447,
5114,6928,
5114,5353,
5115,7767,
5116,9163,
5117,7260,
5117,10163,
5118,5289,
5118,7688,
5118,5867,
5119,7586,
5120,5258,
5121,10164,
5121,7063,
5122,6926,
5122,7453,
5122,5850,
5122,5541,
5122,7011,
5122,10165,
5122,7158,
5122,9393,
5122,7734,
5122,10166,
5122,10167,
5122,5440,
5122,7976,
5122,9136,
5122,7472,
5122,6769,
5122,6606,
5122,7454,
5122,10168,
5122,10169,
5122,6008,
5122,6991,
5123,5386,
5124,5349,
5124,8685,
5125,7605,
5125,5298,
5125,7000,
5125,7068,
5125,8034,
5126,10170,
5126,7325,
5127,7107,
5127,7156,
5127,6556,
5127,5574,
5127,7137,
5127,7379,
5127,7381,
5128,6971,
5129,5924,
5129,7123,
5129,5721,
5129,7328,
5129,7308,
5129,6182,
5130,7051,
5131,6973,
5131,7035,
5132,5485,
5132,8324,
5133,7592,
5134,9291,
5134,10171,
5134,5336,
5135,5880,
5136,10172,
5136,6987,
5136,8021,
5136,5345,
5136,6827,
5136,7013,
5137,5854,
5137,6558,
5137,7661,
5137,7675,
5137,5464,
5137,7677,
5137,5554,
5137,6904,
5138,6982,
5138,7705,
5139,6777,
5139,6801,
5140,9942,
5141,7156,
5142,6884,
5143,10173,
5144,7325,
5145,6961,
5146,7538,
5146,7559,
5146,9724,
5147,10174,
5147,5894,
5147,7204,
5147,6846,
5147,5534,
5147,5493,
5148,10175,
5148,6801,
5148,10176,
5148,10177,
5149,5778,
5149,5599,
5150,10050,
5150,6806,
5151,5264,
5151,6444,
5151,7282,
5152,6291,
5152,7671,
5152,7767,
5152,7137,
5152,5275,
5152,5166,
5152,7768,
5152,6725,
5152,5769,
5152,6859,
5152,5343,
5152,5342,
5152,5288,
5152,6864,
5152,6871,
5152,7156,
5152,5325,
5152,5213,
5152,7315,
5152,6205,
5152,5164,
5152,7835,
5153,8610,
5154,10178,
5154,5778,
5154,6625,
5154,10179,
5154,5503,
5154,7067,
5154,5484,
5154,5881,
5154,5448,
5154,5599,
5154,7012,
5154,5777,
5154,5790,
5155,6119,
5156,5317,
5157,6962,
5157,10180,
5157,10181,
5157,10182,
5157,6344,
5157,10183,
5157,8277,
5157,10184,
5157,10185,
5157,10186,
5157,10187,
5157,7085,
5157,10188,
5157,10189,
5158,6370,
5158,5385,
5159,8003,
5159,6390,
5160,5906,
5160,10190,
5160,7165,
5160,7162,
5160,7137,
5160,6806,
5160,9621,
5160,7204,
5160,6846,
5160,10191,
5160,5665,
5160,10192,
5160,10193,
5160,6346,
5160,6186,
5160,6559,
5160,10194,
5160,5372,
5160,7099,
5160,5928,
5160,6868,
5161,7310,
5161,10195,
5161,6831,
5161,10196,
5162,7156,
5163,5413,
5163,5314,
5164,7671,
5164,6963,
5164,5791,
5164,5810,
5164,6859,
5164,5343,
5164,7107,
5164,5258,
5164,7156,
5164,10197,
5164,5325,
5164,6903,
5164,6205,
5164,5468,
5164,8477,
5165,9760,
5166,6291,
5166,5877,
5166,6685,
5166,5673,
5166,7137,
5166,5724,
5166,5275,
5166,5791,
5166,6349,
5166,6658,
5166,6891,
5166,7768,
5166,6725,
5166,6848,
5166,7973,
5166,5769,
5166,7076,
5166,6859,
5166,5197,
5166,5342,
5166,7107,
5166,6487,
5166,7089,
5166,8177,
5166,7819,
5166,5288,
5166,6864,
5166,6871,
5166,7156,
5166,5347,
5166,7106,
5166,7835,
5167,10198,
5168,8566,
5169,6933,
5169,9001,
5170,5471,
5171,10199,
5171,7298,
5172,10200,
5172,6767,
5172,7306,
5172,8090,
5172,5508,
5172,5873,
5172,7054,
5173,5819,
5174,7895,
5175,6204,
5176,7770,
5177,6556,
5178,6592,
5178,5806,
5178,7801,
5178,5628,
5178,5607,
5179,5317,
5180,6710,
5181,5502,
5182,8243,
5183,7772,
5183,5478,
5183,6769,
5184,7723,
5185,5232,
5185,10110,
5186,5652,
5187,8922,
5187,5512,
5188,6574,
5188,6656,
5189,8088,
5189,5288,
5189,10153,
5190,5975,
5190,6892,
5190,8712,
5190,10201,
5191,10202,
5192,8139,
5192,5830,
5193,6462,
5193,7219,
5194,5528,
5195,10203,
5195,10204,
5196,8076,
5196,9440,
5197,7076,
5197,6774,
5197,7403,
5198,5364,
5199,7141,
5200,7375,
5200,6090,
5201,6933,
5201,7321,
5201,7657,
5201,5855,
5201,6775,
5201,7654,
5202,5849,
5203,8947,
5203,10205,
5203,7179,
5204,6132,
5205,10206,
5205,10207,
5205,10208,
5205,7749,
5205,7750,
5205,7216,
5205,5620,
5206,8683,
5206,6933,
5206,10209,
5206,10210,
5207,8444,
5208,5976,
5208,8320,
5209,5842,
5209,6400,
5210,9729,
5210,5849,
5211,5998,
5212,5723,
5213,7671,
5213,5343,
5213,7137,
5213,7076,
5213,7089,
5213,5707,
5213,7156,
5213,6668,
5214,7227,
5214,5650,
5215,7996,
5215,5472,
5216,5630,
5216,6933,
5216,5986,
5217,9604,
5217,10211,
5218,7976,
5219,10212,
5219,5585,
5219,5232,
5219,6873,
5219,7303,
5219,5544,
5219,5279,
5219,6766,
5219,6704,
5219,5313,
5219,5684,
5219,7101,
5219,7094,
5219,7130,
5219,7160,
5219,7103,
5219,6758,
5219,5321,
5219,5550,
5219,7174,
5219,6946,
5219,6629,
5219,7119,
5219,6986,
5220,7963,
5221,6329,
5222,8036,
5223,6933,
5223,10213,
5223,10214,
5223,10215,
5224,6573,
5225,6899,
5225,5757,
5225,6569,
5225,5570,
5225,5336,
5225,7130,
5225,6656,
5225,6864,
5225,7174,
5225,6860,
5226,5880,
5226,10216,
5226,7976,
5226,6769,
5227,5501,
5228,7370,
5229,7333,
5229,5612,
5229,7145,
5229,5849,
5229,10217,
5229,6451,
5229,5530,
5229,6850,
5229,6934,
5229,6944,
5229,7052,
5230,6702,
5230,5949,
5231,7527,
5231,10218,
5231,6099,
5231,6404,
5231,5642,
5231,6365,
5232,6873,
5232,7303,
5232,7114,
5232,7310,
5232,8088,
5232,5279,
5232,6766,
5232,6704,
5232,5352,
5232,6319,
5232,5390,
5232,5684,
5232,7101,
5232,7094,
5232,7130,
5232,5302,
5232,7160,
5232,5419,
5232,7103,
5232,5836,
5232,5321,
5232,6917,
5232,5550,
5232,7174,
5232,6946,
5232,6629,
5232,7119,
5232,6986,
5232,10219,
5233,6855,
5234,7245,
5235,5412,
5235,6848,
5235,10220,
5235,7062,
5235,6750,
5235,6769,
5235,6791,
5235,7003,
5235,5621,
5235,6668,
5235,10221,
5236,10161,
5237,6183,
5237,9884,
5238,6257,
5239,7437,
5239,6022,
5239,6181,
5239,7244,
5239,5287,
5239,7150,
5239,7339,
5239,7316,
5239,9752,
5240,8731,
5241,6943,
5242,7901,
5242,5870,
5242,5959,
5243,6694,
5244,5676,
5244,6589,
5244,6656,
5244,6387,
5244,6610,
5244,6738,
5244,5869,
5244,7185,
5244,7581,
5244,5478,
5244,7621,
5244,5939,
5244,5979,
5245,6853,
5246,10142,
5247,7006,
5247,6775,
5247,7133,
5247,7298,
5247,6744,
5247,6776,
5247,6556,
5248,6732,
5249,6892,
5249,7149,
5249,6680,
5249,7866,
5249,6556,
5249,7868,
5250,5650,
5250,6880,
5251,8919,
5252,7306,
5253,5413,
5253,5314,
5254,9123,
5255,6873,
5255,7114,
5255,7310,
5255,7130,
5255,5302,
5255,7103,
5255,5836,
5255,6516,
5255,6831,
5255,6629,
5256,7111,
5256,8995,
5257,6995,
5257,8702,
5257,5709,
5257,10015,
5258,6963,
5258,8909,
5258,7456,
5258,6637,
5258,6927,
5258,8090,
5258,7053,
5258,5325,
5258,6794,
5258,7032,
5259,6859,
5260,7631,
5261,10222,
5261,7153,
5261,10223,
5262,7066,
5262,5802,
5262,7117,
5262,7698,
5262,6756,
5262,6885,
5262,5346,
5262,6850,
5262,7063,
5262,7145,
5262,7019,
5262,5849,
5262,6934,
5262,6944,
5262,7052,
5262,7033,
5262,5545,
5262,6925,
5262,5530,
5262,5926,
5263,6859,
5263,6762,
5264,7124,
5264,7294,
5264,9162,
5264,10224,
5265,6972,
5265,7695,
5265,6606,
5266,6219,
5267,7130,
5268,5550,
5269,7942,
5269,10225,
5270,5587,
5270,6952,
5271,8212,
5272,6237,
5272,8738,
5272,6467,
5272,10226,
5273,7810,
5274,5289,
5274,5867,
5274,5988,
5275,6725,
5275,5769,
5275,6859,
5275,7819,
5275,5288,
5275,6864,
5275,7156,
5276,7847,
5277,5386,
5278,8338,
5279,5585,
5279,6873,
5279,7303,
5279,7114,
5279,7310,
5279,5544,
5279,6766,
5279,6704,
5279,6319,
5279,5684,
5279,7101,
5279,7094,
5279,7130,
5279,7160,
5279,5419,
5279,7103,
5279,6758,
5279,5321,
5279,5550,
5279,7174,
5279,6946,
5279,6629,
5279,7119,
5279,6986,
5280,10227,
5281,10228,
5281,6301,
5281,9503,
5281,7188,
5281,6694,
5282,6933,
5283,6322,
5284,5645,
5285,9599,
5285,5769,
5286,6199,
5287,7150,
5288,6873,
5288,5757,
5288,8088,
5288,8525,
5288,6766,
5288,6725,
5288,5769,
5288,5438,
5288,6859,
5288,7819,
5288,6864,
5288,6860,
5288,5653,
5288,6931,
5289,9015,
5289,5715,
5289,5901,
5289,7688,
5289,5867,
5289,5649,
5290,6868,
5291,7156,
5292,6262,
5293,5539,
5293,7595,
5293,6036,
5294,5317,
5294,9694,
5295,5871,
5296,6777,
5296,6801,
5297,8734,
5298,8034,
5299,8494,
5300,7109,
5300,5744,
5300,7543,
5301,9772,
5302,6873,
5302,7114,
5302,7310,
5302,6704,
5302,6319,
5302,5390,
5302,7101,
5302,7130,
5302,7160,
5302,5419,
5302,7103,
5302,5836,
5302,6758,
5302,5321,
5302,5550,
5302,6629,
5302,6986,
5303,6933,
5304,5482,
5304,6961,
5304,5445,
5304,7058,
5304,7161,
5304,6992,
5304,5485,
5304,5629,
5304,6799,
5304,7180,
5304,5730,
5304,5950,
5304,5774,
5304,7103,
5304,6860,
5304,6556,
5304,5848,
5304,7641,
5304,5428,
5305,10229,
5306,10230,
5306,8083,
5307,7699,
5308,8353,
5309,8023,
5310,5616,
5311,5689,
5311,5804,
5312,7325,
5313,5544,
5313,5414,
5313,5894,
5313,6846,
5313,7130,
5314,5413,
5314,7189,
5315,6926,
5316,5628,
5317,6282,
5317,9694,
5318,6838,
5318,8541,
5318,5771,
5318,5859,
5319,10231,
5319,10232,
5320,6765,
5320,7218,
5321,6873,
5321,7303,
5321,7114,
5321,7310,
5321,6766,
5321,6319,
5321,5390,
5321,5684,
5321,7094,
5321,7130,
5321,7160,
5321,5419,
5321,7103,
5321,5836,
5321,7174,
5321,6946,
5321,6629,
5321,6986,
5322,6001,
5323,8242,
5324,7035,
5325,5585,
5325,6963,
5325,7764,
5325,5791,
5325,5810,
5325,7613,
5326,10233,
5326,6744,
5327,8083,
5328,6961,
5328,6807,
5329,10234,
5330,6777,
5330,6801,
5331,5728,
5331,6885,
5331,6905,
5331,7903,
5332,9027,
5332,5904,
5333,5478,
5333,5500,
5333,7796,
5333,7077,
5333,9476,
5333,8348,
5334,10235,
5335,10042,
5336,5757,
5336,5945,
5336,6766,
5336,6569,
5336,10236,
5336,5570,
5336,7130,
5336,6875,
5336,6656,
5336,6864,
5336,6884,
5336,5836,
5336,7174,
5336,6860,
5336,6657,
5336,5625,
5337,8005,
5337,8084,
5338,5596,
5339,5589,
5339,9361,
5339,5387,
5339,5989,
5339,5733,
5340,6239,
5341,6868,
5342,10237,
5342,7137,
5342,7076,
5342,5344,
5342,7089,
5342,7156,
5343,7354,
5343,6880,
5343,7671,
5343,7137,
5343,6848,
5343,7107,
5343,5707,
5343,6871,
5343,7156,
5343,7085,
5343,6205,
5344,7089,
5344,7156,
5345,8021,
5345,6827,
5345,10238,
5345,10172,
5346,7066,
5346,7132,
5346,7778,
5346,5802,
5346,7117,
5346,10239,
5346,6315,
5346,7698,
5346,6756,
5346,6885,
5346,5776,
5346,6850,
5346,7063,
5346,5767,
5346,7019,
5346,5849,
5346,6944,
5346,7052,
5346,7033,
5346,6496,
5346,5545,
5346,6925,
5346,6818,
5346,5530,
5346,5926,
5346,6511,
5347,7156,
5348,7850,
5349,10240,
5350,5352,
5351,6509,
5352,6873,
5352,8257,
5352,7310,
5352,6766,
5352,7181,
5352,5414,
5352,5894,
5352,6319,
5352,10241,
5352,5865,
5352,7621,
5352,7267,
5352,7751,
5352,7204,
5352,8024,
5352,6846,
5352,7130,
5352,10242,
5352,6656,
5352,10243,
5352,10244,
5352,6257,
5352,7272,
5352,6366,
5352,6990,
5352,5836,
5352,6516,
5352,5761,
5352,10245,
5352,10246,
5352,8919,
5352,6831,
5352,7119,
5352,6623,
5352,6609,
5352,10247,
5353,7129,
5353,10162,
5353,10248,
5354,10249,
5355,7298,
5356,7767,
5357,6916,
5358,6866,
5358,8822,
5359,9980,
5360,6338,
5361,6328,
5362,7370,
5363,6933,
5363,8435,
5364,10250,
5364,5512,
5364,10251,
